# Total_Iterations; SpaceFilter; TimeFilter; POOL_SIZE; DIM_MULTI_LEVEL
#4.39003e+10;3;3;10;10;
Pattern;Sum_level;Count_level
79847732;290968;60
68935679;34350;10
92208863;34853;10
16776999;146894;30
7934;51294;10
100401663;1090983;100
133167091;840881;100
66315235;78429;20
262916;36917;10
133427710;910236;100
257279;591384;90
118365726;456630;100
18911336;286885;60
10456518;271523;70
119534071;35747;10
100638335;33806;10
41758391;39410;10
76802558;467664;90
115867136;239743;60
132120600;123196;30
229814;760717;100
75628576;451179;80
117669915;76097;20
134198790;247488;60
2899551;739629;100
129494519;44763;10
133694463;917332;100
134193153;33891;10
117469184;1081939;100
67333631;1122847;100
124622032;35516;10
19695179;43394;10
33521215;83528;20
67256873;41394;10
67370971;302031;60
71175951;132247;30
2574847;204010;50
110849527;43740;10
83820159;981799;100
58048475;69562;20
131745883;46591;10
124255750;124275;30
16715712;154652;30
65859704;34651;10
81493567;43243;10
132341760;928654;100
57465453;208646;50
81264651;71551;20
133975552;1336776;100
54378063;245631;60
19922655;183964;40
124522047;36017;10
133955041;90813;20
120586240;735725;100
119799607;72991;20
133002939;43278;10
33280;1153695;100
110315839;48966;10
127029031;326886;80
127112146;36186;10
52710400;99352;20
76770814;1082297;100
6303748;88028;20
71442704;1154774;100
100466427;76293;20
110250273;39729;10
56836607;35323;10
58572511;1430967;100
33554358;577782;100
1855048;37937;10
68552709;40107;10
134110758;33599;10
115832635;47370;10
16777719;77099;20
114745327;34372;10
125286860;35622;10
57671183;35021;10
18068415;78267;20
112679861;70824;20
133993142;34016;10
80366628;176170;40
65744;831267;100
18977499;926659;100
65863263;34376;10
58719488;47098;10
29390862;82382;20
74899;82129;20
134212903;518387;90
95794761;603530;100
131202271;37387;10
1605247;34807;10
33550840;959549;100
32710627;111818;30
19174033;45820;10
123966408;41524;10
126230527;34172;10
33824770;126763;30
8667680;618132;100
524255;182776;40
47185938;34798;10
128687539;36117;10
124760797;193150;50
134184759;1256743;100
133142465;38089;10
55157760;698475;100
49379484;33875;10
124499417;211439;50
62976481;186297;50
262875;844506;100
14418432;975974;100
1574984;214824;50
16879864;35423;10
18123304;244781;60
110079;241715;60
61439999;34938;10
115373627;388495;100
110138294;106937;30
1278424;134934;30
117309311;746702;100
131857903;83707;20
131629120;158880;40
119304476;467891;100
56191396;402875;90
100696063;908157;100
134004416;74916;20
1572865;1101962;100
57652791;33653;10
132370624;36280;10
113312176;35516;10
1929728;40259;10
134151575;33898;10
19215652;37172;10
2096719;79250;20
134053668;36282;10
18907139;212315;50
134203748;38926;10
5267721;34977;10
33357824;92288;20
819193;53034;10
67035126;77225;20
124236761;1380706;100
66977316;241664;60
67584416;685861;100
70129411;265007;60
2659402;80095;20
219;1522881;100
18353701;34486;10
1444613;50387;10
526374;67878;20
124647419;36923;10
7872015;481278;90
131708635;643716;100
1576383;858692;100
134217141;657595;100
126352381;40081;10
27004423;33895;10
50547199;76505;20
1291776;582091;100
260077;70750;20
39661263;33877;10
14681088;34466;10
90964480;35530;10
134213623;1323519;100
106770079;45436;10
25215585;44595;10
132081902;35211;10
83734966;34280;10
32537999;37146;10
115309501;167849;40
113508031;35599;10
132382659;131445;30
125829024;47539;10
118485502;79793;20
9446688;33682;10
83877887;426375;90
120540383;35481;10
83787736;504299;100
9987635;59533;10
115305983;1103712;100
19248713;1128338;100
67365375;1161971;100
83360249;34611;10
14679771;274552;60
133994459;34191;10
131591101;47589;10
132268479;35070;10
82836992;132779;30
76648960;599413;90
31256540;36538;10
50590176;36765;10
163528;198944;40
67371012;35851;10
134103043;176239;40
133668479;40781;10
134200868;39322;10
83513127;44808;10
15495227;85735;20
133988143;37039;10
58325244;75428;20
106934231;317608;70
65024;1300421;100
128976384;38980;10
117443077;41721;10
7987471;492022;100
31682487;40535;10
33535925;35698;10
2364415;1133571;100
62943502;43476;10
1873481;35686;10
67108284;39117;10
36880;524923;90
124666367;42703;10
90353944;39054;10
111396;486904;70
101944774;35494;10
132362827;39235;10
94166639;76854;20
82732851;276321;50
67104766;341008;70
116908031;114984;30
2899510;44681;10
25018331;79656;20
78335;129931;30
133140984;343801;70
133429747;38469;10
130023431;824060;100
24869814;37017;10
2507254;34659;10
34761;37006;10
65795578;538960;100
117339656;36168;10
17001536;37984;10
2338;621713;100
391168;36171;10
132120559;1019879;100
6045207;53711;10
33488751;462257;100
133971952;498730;90
66866695;36112;10
129924927;83425;20
9963009;148258;30
118431292;341526;90
134172086;109033;20
133917104;82769;20
90288;299220;60
258040;331041;80
57259723;70125;20
29124;42538;10
131829759;33799;10
81034336;34139;10
114235;35013;10
76564528;34529;10
81555451;42207;10
16777760;299471;70
6829083;429151;90
126067136;80237;20
9695231;224589;60
67075902;47547;10
121876944;84122;20
56930904;37400;10
133331161;35005;10
114444580;1123241;100
261558;799714;100
19661316;120926;30
131146;183429;40
119508766;489727;100
16875544;461650;90
57521741;720711;100
33299973;130015;30
132374944;823151;100
24935936;417231;80
40974556;37085;10
114895963;81981;20
33294336;851389;100
1863483;33961;10
8258047;481675;90
8142427;55559;10
16451;35796;10
260159;840582;100
117440958;33978;10
130252288;196783;50
3932608;860871;100
109248960;407837;90
19969;313193;70
33306330;33770;10
30205811;111551;30
133955843;192069;40
131070460;122828;30
789030;34967;10
9596727;481859;100
117546703;34918;10
133961439;69132;20
119304435;418876;100
14355846;157238;40
67110403;804794;100
133955802;499470;100
7110728;152450;40
69198335;284455;60
133148740;200011;50
52730150;35083;10
62512597;36166;10
9455761;432898;90
126152967;69849;20
64749046;35429;10
117437440;127482;30
133037563;34606;10
73535768;34735;10
109265151;252021;60
75632896;42146;10
82014664;259636;70
71968098;34498;10
16515578;35678;10
28460032;36335;10
229855;469631;90
14905848;386337;90
260;1298409;100
134213541;35156;10
81520950;34429;10
100714496;36425;10
117283327;93424;20
67059711;152952;40
66058234;278840;60
115081223;191561;40
76564487;33841;10
1048870;777229;100
80373026;177643;40
132374985;81511;20
56996388;34304;10
65241543;36755;10
67340790;34747;10
33556518;36159;10
114982719;489313;100
786870;446613;80
134203707;36566;10
134001536;36264;10
134198070;99106;20
29097984;1060710;100
127912933;284187;70
130809344;140114;30
112190449;80325;20
126025599;34367;10
134180480;36545;10
100664319;527649;90
117702215;124317;30
124621312;1043289;100
7091739;1339350;100
81686319;103288;20
58720249;601376;100
134215660;687019;100
16780599;141750;30
16521215;125651;30
93325837;35095;10
122923476;1014913;100
24080383;42547;10
133950885;83043;20
33554399;848182;100
111112183;502488;90
117341734;442342;80
100876324;69153;20
117178443;43645;10
36569087;74066;20
224259;471374;100
14712832;913757;100
123970008;106122;20
117686744;123187;30
102513724;520363;100
3793287;82045;20
27684;485076;90
8138271;319860;60
57667583;444400;90
81315940;109633;30
14698040;73958;20
77229366;1156547;100
57569079;37150;10
1855007;88499;20
215104;186563;50
134114358;33682;10
33324599;488011;90
133974071;48746;10
104391224;35942;10
133169128;88198;20
118365808;76069;20
133988863;1361749;100
132355071;618838;100
57446464;778184;100
119341055;981200;100
86938473;33952;10
63161103;244862;60
114295220;227142;60
19150847;112836;30
114966528;1171241;100
128434676;34241;10
265755;69647;20
81266688;1187540;100
102644856;192889;50
19136816;34608;10
9650176;275554;60
524214;707777;100
1867680;42980;10
10008064;77418;20
105644032;950026;100
16974112;315397;70
327680;1091245;100
1838096;36329;10
115001708;118201;30
113445942;442553;100
134212862;42995;10
5767172;48109;10
131332601;74326;20
4055264;36320;10
117370598;35876;10
120035295;209691;50
271392;209705;50
520696;784129;100
392608;118461;30
1160767;44589;10
133726207;1095965;100
14421991;33919;10
12322311;34619;10
133168859;1118279;100
3933697;1125292;100
123707375;83997;20
23080984;531812;90
77227411;74565;20
38159364;119517;30
123993855;658882;100
110322096;135132;30
133693415;280349;60
109248527;34707;10
123974105;1076469;100
9455679;500306;90
53844685;1110505;100
134217720;1602052;100
81546278;1044133;100
119771545;73241;20
121347527;307197;70
9963588;273810;70
19398155;72241;20
223311;37531;10
3076;1199600;100
53175596;34071;10
2885151;132206;30
54739200;211278;50
19699294;346295;80
258532;215567;50
19286381;371001;90
134058052;86712;20
83882494;39388;10
25165759;647653;100
68951068;35357;10
55157842;229058;60
79841316;46995;10
134004521;35159;10
1848832;679764;100
20821595;78610;20
102435895;36200;10
23967743;1110938;100
147478;36626;10
133131519;69138;20
134203648;703226;100
38348434;309478;70
126075384;1105408;100
10449336;278956;70
117768191;168220;40
23598686;36208;10
16875526;87714;20
108994511;77249;20
110324215;34301;10
4163128;34675;10
123710934;233483;50
115831769;34157;10
100662856;46430;10
83643908;1003923;100
815552;674092;100
129220607;40794;10
10207232;70958;20
109527971;115048;30
100666374;415722;80
33821193;141375;30
33554463;145112;40
132375523;123233;30
2228735;125538;30
77332736;38398;10
4059584;47221;10
102457764;36371;10
121609927;45889;10
34672772;36475;10
133843454;124810;30
221192;81615;20
75645364;1012930;100
118241671;144479;40
294473;40573;10
229668;789273;100
130017279;37575;10
126980809;48608;10
58716608;45099;10
67109168;43867;10
17966867;138192;40
114969636;905610;100
27743;34136;10
76592731;351110;70
124518816;75279;20
34638950;33976;10
110315739;45908;10
12591160;183615;50
50591680;35370;10
133721600;532757;100
127586087;35688;10
132907046;422842;80
125829083;666299;100
20975872;37682;10
2392641;354018;70
52400096;34502;10
131072000;1377667;100
131333567;476729;100
52794294;170216;30
48850098;78230;20
120033855;76946;20
9439488;583123;90
77496127;991329;100
16777619;33848;10
52821759;148496;40
96444379;41024;10
95607072;37345;10
1087199;36634;10
100924423;34618;10
134188856;40056;10
81448371;69684;20
134086711;195356;50
1605147;34273;10
1863624;44136;10
117600767;97562;20
75653120;181646;40
2099845;43814;10
14577462;120598;30
115339190;87352;20
52478048;34680;10
1900039;320517;70
53329627;39610;10
52674559;92189;20
32309183;35919;10
124761599;34028;10
119640536;120064;30
2490548;33945;10
125849512;36465;10
51614201;71418;20
16646136;425186;80
76644863;421359;90
9177088;699832;100
3939334;36957;10
69470210;34106;10
134171904;45121;10
117441099;37127;10
66977439;547830;100
111143412;123694;30
31931855;37845;10
17203520;46092;10
56225277;34569;10
8142655;197678;40
149556;37466;10
132907087;35736;10
37823632;129126;30
14708904;35716;10
132108278;37053;10
129367807;153002;40
114819082;33978;10
7912463;82053;20
196607;1195989;100
117180544;38481;10
950079;39506;10
50336265;425036;90
262729;1103665;100
35947008;33670;10
13636096;34537;10
4752530;34775;10
58498633;118913;30
23638104;110332;30
10252287;1007338;100
19174361;549400;100
132641715;42499;10
57559104;34410;10
94359399;34558;10
56655872;1100189;100
76957842;204685;50
132119552;118983;30
16978368;146749;40
117440379;162868;40
8158846;112208;30
127921655;111356;30
266247;34453;10
38010806;38674;10
69637119;33867;10
115034400;903115;100
76432161;159236;40
130567;909920;100
278;311598;70
108475187;120095;30
37577;1116059;100
102238208;38129;10
77221815;206465;50
3978752;76008;20
117710463;36154;10
38045986;206135;50
127795007;35095;10
133430590;36468;10
1731895;34091;10
52769586;44492;10
1114623;121162;30
131856381;217698;50
57638619;366114;80
125763581;39348;10
134152195;209116;40
50693825;84861;20
129224166;85274;20
114518025;35300;10
84672512;79825;20
109064192;41670;10
134215642;657261;100
15497159;104128;30
6537727;79376;20
186732;522871;100
82736679;151437;40
15976327;385919;100
133953788;119877;30
100466527;35007;10
100662815;42759;10
117698633;41600;10
133201920;865608;100
13401607;39172;10
119762431;245256;50
51380058;35899;10
17019864;34081;10
41934806;33751;10
16747520;37771;10
118603264;34088;10
10223423;220427;50
81424383;506164;90
117702151;1182329;100
134189576;34653;10
117419991;46810;10
131850744;131518;30
67243398;37155;10
3963960;76181;20
4516;38381;10
99581887;75512;20
76780543;78489;20
133965823;536227;100
6566427;732820;100
1600950;632501;100
133917168;34912;10
75710848;886723;100
117569023;35056;10
33398272;34101;10
133971460;481249;90
3108863;109908;30
83837439;38862;10
18907713;222816;50
9512008;40455;10
523904;35677;10
100796417;34349;10
131854262;78540;20
128160200;897106;100
134053814;77151;20
132079455;136421;30
38488352;38484;10
133021659;37414;10
31471676;35000;10
933888;365966;60
16888240;135410;30
81526528;112018;30
115835328;45991;10
63963648;611608;100
8191228;34797;10
115083775;518610;90
1834719;113524;30
100728896;930749;100
39944256;83022;20
84017536;349986;70
66314656;68900;20
101187584;689746;100
133992486;82308;20
26922092;36042;10
131320256;133649;30
133988289;569604;90
1984512;673186;100
94556448;38651;10
319;1386967;100
133908774;34252;10
54107136;35494;10
110315780;158130;30
11833929;34461;10
134082555;42441;10
126599648;33890;10
483766;33925;10
131465214;128474;30
77352486;58108;10
131589105;184138;40
5245952;36772;10
132907005;174542;40
117407236;1005791;100
32742;34917;10
19890624;84888;20
107315656;35506;10
109314011;33942;10
50332068;85032;20
114968998;115697;30
125829124;564564;90
119902208;256566;60
8947780;34083;10
67070388;133112;30
116389855;44210;10
133425632;870934;100
133164539;40127;10
1867780;37930;10
2099207;74561;20
125823487;34287;10
133975616;668755;100
123990975;222674;50
16547591;935440;100
117444576;56546;10
111071015;38735;10
134216959;1165315;100
93768549;1038527;100
124253690;40122;10
109840891;34586;10
110774783;104614;20
132075135;34274;10
120061876;33910;10
115363775;33998;10
132414982;49234;10
261412;695373;100
122398182;125407;30
106770143;35851;10
27029031;39438;10
56735305;235509;60
1718;37395;10
1149124;37411;10
65305031;112741;30
16674239;39334;10
134088192;515037;100
80363520;74598;20
9961510;436200;80
54624464;176944;40
52540096;37415;10
134119175;278540;50
67108407;599898;100
16883920;173081;40
63381233;162063;40
8126464;1422149;100
1724221;35667;10
134185976;273432;60
134209923;201927;50
133920768;34347;10
132087808;561334;100
8132101;38137;10
81751862;139384;30
119837403;80462;20
46814;35426;10
7463822;36284;10
14971396;120734;30
241703;662919;100
133824383;570880;90
16785416;127955;30
118458306;228870;50
134189494;156860;40
56624128;36379;10
262132;1192066;100
6293504;722670;100
33554504;575407;100
132764927;34821;10
134188095;345256;80
116288512;42191;10
59885568;151927;30
107217152;77852;20
16576455;122341;30
125024760;310647;60
134004480;647976;100
9438727;86419;20
100925184;245590;50
104828927;34866;10
83624158;42977;10
4191231;136800;30
127139839;1347803;100
16281663;87564;20
133889785;35611;10
124623718;74290;20
16515291;593964;100
9455638;602444;100
52203047;34900;10
37855376;35479;10
8585344;198553;40
2889307;994198;100
114814967;39457;10
2097088;1151896;100
100662774;72380;20
36939;505884;100
79056679;34774;10
113442816;1076669;100
125615743;144511;40
23855126;35245;10
57521887;1210119;100
12313;34287;10
134105103;201151;50
62916096;81506;20
132379123;81260;20
117374895;37334;10
63145486;39688;10
132354497;119837;30
26265676;72325;20
63037827;34943;10
72246886;278430;70
16814280;1127560;100
83721983;111259;20
77088769;40588;10
34670694;34549;10
9961551;37386;10
1208251;74401;20
76620875;34051;10
133955948;124103;30
121569151;192509;50
14437380;1054778;100
117670407;182973;40
19365814;42515;10
6393407;37012;10
9970706;36987;10
262091;616207;100
134217679;1331017;100
267008;74860;20
8405065;110128;20
115306047;365620;80
8413500;46626;10
1039;443300;80
9989695;867266;100
395775;33674;10
3935775;697144;100
94895616;264650;60
86292191;34246;10
20448769;53954;10
116388415;33734;10
3963919;36713;10
34820;208593;50
109308415;1074839;100
58411444;34679;10
132532516;199784;50
76562468;72608;20
134020671;1289788;100
24180860;41671;10
117206528;1066889;100
32734943;33641;10
126646558;301914;80
114884607;530250;100
115343346;40690;10
81489188;878497;100
66977480;82023;20
133954549;268253;60
23592452;35777;10
132132863;33862;10
123964991;462092;100
21315455;36398;10
3878;300664;60
50167483;329485;70
18977435;35341;10
20971552;34606;10
20552910;69183;20
95911862;118596;30
14879969;39081;10
119504856;33898;10
149515;448588;100
37896193;33821;10
130546114;34272;10
107163703;36274;10
132641756;190899;40
67092175;79665;20
524542;33978;10
10255887;91630;20
66878976;1111272;100
29183;1120522;100
132803584;35504;10
67604991;34447;10
131295671;34778;10
133170176;40001;10
24641536;1099047;100
80635805;360507;90
